Name;Company;Info;Link;Date
Инженер нагрузочного тестирования;Сбер;Тестирование • HP LoadRunner • Apache JMeter • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000097810;5 апреля
Incident Response Specialist;Лаборатория Касперского;Информационная безопасность • Обратная разработка • Многопоточность • IDA Pro • WinDbg • Москва;https://career.habr.com/vacancies/1000096508;1 апреля
Senior Security Services Analyst;Лаборатория Касперского;Информационная безопасность, Старший (Senior) • Информационная безопасность • Тестирование на проникновение • Защита информации • Москва;https://career.habr.com/vacancies/1000075940;2 апреля
Web архитектор;Совкомбанк Технологии;Разработка ПО, Старший (Senior) • CI/CD • Docker • Linux • Git • Санкт-Петербург • Казань • Новосибирск • Полный рабочий день;https://career.habr.com/vacancies/1000097967;30 марта
Главный разработчик КХД (Oracle);Магнит;Разработка ПО, Старший (Senior) • SQL • PostgreSQL • Linux • Oracle • Apache Hadoop • ETL • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000095296;30 марта
Middle .NetCore-разработчик;Золотое Яблоко;Бэкенд, Средний (Middle) • .NET • SVN • MySQL • Microsoft SQL • MongoDB • Docker • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000075211;4 апреля
Старший Java QA automation engineer (BSS);МТС;Тестирование, Старший (Senior) • Java • PostgreSQL • Автоматизация тестирования • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000097328;4 апреля
Ведущий системный администратор;Retail Rocket;Администрирование, Ведущий (Lead) • Администрирование Linux • Управление людьми • MongoDB • Redis • PostgreSQL • Zabbix • Nginx • GitLab • Debian • Docker • Puppet • Тольятти • Полный рабочий день;https://career.habr.com/vacancies/1000100214;9 марта
Главный системный аналитик (Реклама);Сбер;Аналитика, Средний (Middle) • BPMN • UML • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000092109;30 марта
Системный администратор в команду SRE ядра облака;Selectel;Администрирование • Linux • Puppet • CI/CD • Terraform • Ansible • Санкт-Петербург • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000099216;16 марта
Data engineer;Sportmaster Lab;Аналитика, Старший (Senior) • Apache Hadoop • Apache Spark • Apache Kafka • Казань • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101583;1 апреля
Ведущий инженер по информационной безопасности;Сбер;Информационная безопасность, Средний (Middle) • Тестирование на проникновение • SOAP • REST • DevSecOps • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000099335;3 апреля
Go-разработчик в VK Workspace;VK;Бэкенд, Средний (Middle) • Golang • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000097955;29 марта
Фронтэнд разработчик ;HRlab;Фронтенд, Средний (Middle) • React • Redux • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000100300;9 марта
Data Engineer;Сбер;Аналитика • Apache Airflow • Apache Hadoop • Apache Spark • pgSQL • Oracle PL/SQL • Linux • Java • Golang • PostgreSQL • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000101249;5 апреля
Middle iOS developer;Золотое Яблоко;Приложения, Средний (Middle) • Git • Swift • UIKit • Разработка под iOS • Разработка мобильных приложений • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000096266;4 апреля
Инженер сопровождения сайта;Bell Integrator;Поддержка, Средний (Middle) • HTML • JavaScript • PostgreSQL • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000101913;30 марта
Web архитектор;Совкомбанк Технологии;Разработка ПО • Node.js • PHP • Linux • CI/CD • Git • CI/CD • Казань;https://career.habr.com/vacancies/1000092862;4 апреля
Ведущий инженер отдела сети передачи данных (ЦОД, облачный провайдер);Oxygen;Разработка ПО, Старший (Senior) • Cisco CCNP • Администрирование оборудования Cisco • Администрирование Linux • VMware • Проектирование сетей • Сетевые технологии • Системы виртуализации • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000096679;30 марта
Go-разработчик;Mercury Development;Бэкенд, Старший (Senior) • Golang • SQL • Git • REST • NoSQL • Можно удаленно;https://career.habr.com/vacancies/1000085152;31 марта
Инженер сопровождения инфраструктуры;Сбер;Разработка ПО, Средний (Middle) • Linux • Kubernetes • Ansible • Bash • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000101149;4 апреля
Разработчик на Node.JS;СберКорус;Бэкенд • Node.js • JavaScript • Git • Английский язык • Санкт-Петербург • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000100648;2 апреля
DevOps инженер (МТС Маркетолог);МТС;Администрирование, Средний (Middle) • Linux • Nginx • Bash • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000097773;4 апреля
Middle/Senior Golang Developer (Threat Intelligence);Лаборатория Касперского;Разработка ПО • Golang • Москва;https://career.habr.com/vacancies/1000096137;5 апреля
Администратор тестовых сред;SberTech;Администрирование, Средний (Middle) • Linux • Bash • Docker • Kubernetes • Можно удаленно;https://career.habr.com/vacancies/1000096374;30 марта
BI разработчик;SberTech;Бэкенд • ETL • BI • PowerBI • Москва;https://career.habr.com/vacancies/1000099416;30 марта
Администратор стендов;Сбер;Администрирование, Средний (Middle) • Red Hat Enterprise Linux • Zabbix • Grafana • Oracle PL/SQL • PostgreSQL • Nginx • Linux • Apache Kafka • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000099725;2 апреля
DevOps-инженер;Россельхозбанк;Администрирование • CI/CD • Ansible • Git • Docker • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000090057;5 апреля
DevOps инженер;Северсталь;Администрирование, Средний (Middle) • Apache Hadoop • Linux • Prometheus • Zabbix • Apache Kafka • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000102146;4 апреля
Инженер по доступности сервисов;Леруа Мерлен;Администрирование • Kubernetes • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000102129;4 апреля
Инженер Linux(ALD);Астра Группа компаний;Администрирование, Средний (Middle) • Linux • Ansible • Администрирование Linux • Zabbix • Active directory • VMware • Powershell • Виртуализация • CI/CD • Debian • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000100952;16 марта
QA Lead / Руководитель отдела тестирования;ЧИТАЙ-ГОРОД;Тестирование, Ведущий (Lead) • Тестирование сайтов • Тестирование мобильных приложений • Автоматизация тестирования • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101104;1 апреля
Data Engineer;Сбер;Аналитика • SQL • Apache Hadoop • Agile • Администрирование Linux • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000097715;4 апреля
Cистемный аналитик;Сбер;Аналитика, Старший (Senior) • Apache Hadoop • Большие данные • BPMN • UML • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000092897;4 апреля
Администратор систем мониторинга;SberDevices;Администрирование, Средний (Middle) • ELK Stack • Linux • Высоконагруженные системы • Zabbix • Grafana • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000094963;30 марта
Middle Backend-разработчик;НЕОСОФТ;Бэкенд, Средний (Middle) • JavaScript • Node.js • TypeScript • Самара • Полный рабочий день;https://career.habr.com/vacancies/1000100800;17 марта
Android developer;Eltex;Приложения, Средний (Middle) • Разработка под Android • Git • Linux • Android NDK • Dagger 2 • SOLID • ООП • Jenkins • Redmine • Новосибирск • Полный рабочий день;https://career.habr.com/vacancies/1000061162;15 марта
Администратор баз данных;Сбер;Администрирование • PostgreSQL • Linux • MySQL • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000094472;2 апреля
Desktop Software Developer (C#);Schlumberger;Бэкенд • ООП • .NET • SQL • C# • WPF • Тюмень • Полный рабочий день;https://career.habr.com/vacancies/1000099374;28 марта
Инженер-верификатор;Байкал Электроникс;Разработка ПО, Средний (Middle) • ООП • SystemVerilog • Verilog HDL • C • UVM • SystemC • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000096869;31 марта
Эксперт по кибербезопасности;Сбер;Информационная безопасность, Средний (Middle) • Информационная безопасность • Защита информации • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000101751;4 апреля
Data engineer;Sportmaster Lab;Аналитика, Старший (Senior) • Apache Hadoop • Apache Spark • Apache Kafka • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101208;4 апреля
Администратор баз данных (NoSQL);РТЛабс;Администрирование, Средний (Middle) • Linux • NoSQL • MongoDB • Apache Cassandra • Москва • Владивосток • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000100549;1 апреля
QA Engineer;ROWI Технологии;Тестирование • SQL • Selenium • Автоматизация тестирования • Разработка тест-кейсов • Функциональное тестирование • Москва • Саратов • Полный рабочий день;https://career.habr.com/vacancies/1000098772;17 марта
ICS CERT Security Researcher;Лаборатория Касперского;Информационная безопасность • Маркетинговые исследования • Москва;https://career.habr.com/vacancies/1000097237;2 апреля
Data Engineer;Сбер;Аналитика, Старший (Senior) • Apache Hadoop • Apache Spark • DevOps • Москва;https://career.habr.com/vacancies/1000101255;5 апреля
Системный администратор Linux;Infinnity Solutions;Администрирование, Средний (Middle) • Администрирование серверов • Linux • Unix • Jira • TeamCity • Mercurial • Git • SOAP • ELK Stack • SSH • MySQL • Oracle • NoSQL • Prometheus • Челябинск • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000099864;30 марта
C/C++ developer (PON);Eltex;Бэкенд, Средний (Middle) • Git • Linux • Bash • Новосибирск • Полный рабочий день;https://career.habr.com/vacancies/1000100866;15 марта
DevOps engineer;SberTech;Администрирование, Средний (Middle) • Linux • Docker • Kubernetes • Ansible • Jenkins • CI/CD • Git • Казань • Самара • Иннополис • Полный рабочий день;https://career.habr.com/vacancies/1000092523;30 марта
Главный инженер по кибербезопасности;Сбер;Информационная безопасность, Старший (Senior) • Информационная безопасность • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000102025;1 апреля
Java Разработчик (Умный Дом);МТС;Бэкенд, Старший (Senior) • Java • Java Spring Framework • Базы данных • ООП • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000089327;4 апреля
C# Developer (Monorepo);Лаборатория Касперского;Разработка ПО • Разработка программного обеспечения • .NET • C# • .NET Core • Москва;https://career.habr.com/vacancies/1000101763;4 апреля
Golang-разработчик (SmartHome/IoT);SberDevices;Бэкенд, Старший (Senior) • Golang • SQL • NoSQL • Linux • gRPC • HTTP • REST • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000094937;2 апреля
Developer С++ (Monorepo);Лаборатория Касперского;Разработка ПО • Разработка программного обеспечения • Защита информации • C++ • Москва;https://career.habr.com/vacancies/1000101963;31 марта
DevOps engineer;КуулКлевер;Администрирование, Средний (Middle) • CI/CD • DevOps • Ansible • Zabbix • Docker • Высоконагруженные системы • Kubernetes • Нижний Новгород • Полный рабочий день;https://career.habr.com/vacancies/1000098928;5 апреля
Аналитик данных;Домклик;Аналитика, Средний (Middle) • SQL • PostgreSQL • Базы данных • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000102153;4 апреля
BI разработчик/администратор;Сбер;Разработка ПО • BI • ETL • SQL • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000089685;30 марта
Senior Project Manager;AEJuice;Менеджмент, Старший (Senior) • Управление разработкой • Управление проектами • Проектное планирование • Оптимизация бизнес-процессов • Разработка ТЗ • Agile • Scrum • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000102158;5 апреля
DevOps / SRE;МТТ;Администрирование, Средний (Middle) • DevOps • GitLab • CI/CD • Consul • Terraform • Ansible • Высоконагруженные системы • Grafana • PostgreSQL • Docker • Golang • RabbitMQ • Kubernetes • Базы данных • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000079107;7 февраля
Инженер сопровождения инфраструктуры;SberTech;Администрирование, Средний (Middle) • Linux • Bash • Kubernetes • Docker • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000096371;30 марта
Разработчик инструментов DevOps;SberDevices;Администрирование, Старший (Senior) • Linux • Bash • Kubernetes • Москва;https://career.habr.com/vacancies/1000101942;31 марта
DevOps;Россельхозбанк;Администрирование, Средний (Middle) • Kubernetes • CI/CD • Москва • Новосибирск • Можно удаленно;https://career.habr.com/vacancies/1000083181;1 апреля
 Automated QA Engineer (JavaScript);Winline;Тестирование, Старший (Senior) • Тестирование ПО • Автоматизация тестирования • Контроль качества • Разработка тест-кейсов • JavaScript • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101014;17 марта
Бэкенд-разработчик в команду Авито Недвижимости;Авито;Бэкенд, Средний (Middle) • PHP • Golang • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000092229;22 февраля
Старший разработчик С++;InfoWatch;Разработка ПО, Старший (Senior) • Git • C++ • Boost • Многопоточность • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000100305;30 марта
DevOps инженер (Remote);Bell Integrator;Администрирование, Старший (Senior) • Kubernetes • Docker • Linux • PostgreSQL • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000085588;5 апреля
Golang разработчик;Group-IB;Бэкенд, Средний (Middle) • Golang • Git • Высоконагруженные системы • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000080203;4 апреля
Инженер интегратор;МТС;Разработка ПО, Средний (Middle) • SIP • Asterisk • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000099905;30 марта
DBA / Администратор баз данных (PostgreSQL);Сбер;Администрирование, Старший (Senior) • PostgreSQL • MongoDB • Docker • CI/CD • ClickHouse • Kubernetes • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000100316;30 марта
Администратор-разработчик DevOps;Россельхозбанк;Администрирование • CI/CD • Kubernetes • Docker • Можно удаленно;https://career.habr.com/vacancies/1000099846;30 марта
PHP Developer / PHP-разработчик (senior);ЧИТАЙ-ГОРОД;Бэкенд, Старший (Senior) • PHP • MySQL • Redis • Symfony • Высоконагруженные системы • Москва • Санкт-Петербург • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000087618;30 марта
Reaсt /JavaScript разработчик;МТС;Фронтенд, Средний (Middle) • JavaScript • React • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000098530;2 апреля
Инженер по сопровождению;Сбер;Поддержка, Средний (Middle) • Linux • SQL • Jenkins • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000099992;1 апреля
Core-бэкенд разработчик (VK реклама);VK;Бэкенд, Старший (Senior) • C++ • Golang • MySQL • ClickHouse • Базы данных • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101762;4 апреля
Инженер по нагрузочному тестированию;Bell Integrator;Тестирование • HP LoadRunner • Нагрузочное тестирование • Apache JMeter • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000095773;30 марта
DevOps инженер;Yota;Администрирование, Средний (Middle) • Linux • Kubernetes • Ansible • Terraform • DevOps • Администрирование Linux • Виртуализация • CI/CD • Санкт-Петербург • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101908;30 марта
Middle/Senior Developer С# (AV Infrastructure);Лаборатория Касперского;Продажи • Разработка программного обеспечения • .NET • C# • .NET Core • Москва;https://career.habr.com/vacancies/1000100836;5 апреля
Java-разработчик;Eltex;Бэкенд, Средний (Middle) • Java • Linux • Kotlin • MySQL • Git • Docker • Vert.x • Новосибирск • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000063188;14 марта
Директор по логистике / Владелец продукта ( E-commerce);Сбер;Менеджмент • Управление продуктами • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000099389;30 марта
DevOps-инженер;TWIN;Администрирование, Средний (Middle) • Linux • CI/CD • DevOps • Администрирование Linux • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000100153;10 марта
QA Engineer (to Cyprus);Mercuryo;Тестирование, Средний (Middle) • SQL • HTTP • Ajax • Redis • Тестирование API • Автоматизация тестирования • Тестирование мобильных приложений • Ручное тестирование • Баг-трекинг • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000077072;4 апреля
Middle/Senior DevOps Engineer в онлайн-кинотеатр KION;МТС;Администрирование, Средний (Middle) • Kubernetes • Linux • Nginx • Москва • Санкт-Петербург • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000100890;5 апреля
Senior C++ Game Developer ;Playrix;Разработка ПО, Старший (Senior) • C++ • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000074726;5 апреля
DevOps engineer в DataOps platform (Big Data);МТС;Администрирование, Средний (Middle) • Docker • Kubernetes • GitLab • Jenkins • Ansible • Prometheus • Grafana • CI/CD • CI/CD • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000098624;3 апреля
Системный администратор 1С;beeline;Администрирование, Средний (Middle) • PostgreSQL • MySQL • Высоконагруженные системы • Системное администрирование • Администрирование Windows • Администрирование Linux • Администрирование 1С • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101939;31 марта
DevOps инженер;DATS.TEAM;Администрирование, Средний (Middle) • Linux • MySQL • Nginx • Docker • Высоконагруженные системы • Kubernetes • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000090220;16 марта
Инженер по сопровождению;Сбер;Разработка ПО, Средний (Middle) • Red Hat Enterprise Linux • Kubernetes • Apache Kafka • PostgreSQL • Apache Spark • Zabbix • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000099754;3 апреля
Инженер DevOps (Private Banking);Сбер;Администрирование, Средний (Middle) • Администрирование Linux • Git • Jenkins • Docker • Екатеринбург • Пермь • Тюмень • Полный рабочий день;https://career.habr.com/vacancies/1000098252;1 апреля
Team Lead Data Science CV/ML;Сбер;Аналитика, Ведущий (Lead) • Компьютерное зрение • Машинное обучение • DevOps • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000100944;30 марта
DevOps/Системный администратор;РТЛабс;Администрирование, Средний (Middle) • Linux • Nginx • Redis • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000100624;1 апреля
Frontend-developer/Reaсt;МТС;Фронтенд, Средний (Middle) • React • JavaScript • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000098527;2 апреля
Senior Golang Developer;Nexters;Бэкенд, Старший (Senior) • Golang • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101943;31 марта
Инженер технической поддержки (эксперт) в on-line кинотеатр KION;МТС;Поддержка, Средний (Middle) • SQL • PostgreSQL • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000099425;30 марта
С++/Go-разработчик (VK реклама);VK;Бэкенд, Средний (Middle) • C++ • Golang • Linux • NoSQL • Tarantool • ClickHouse • MySQL • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101760;4 апреля
Инженер сопровождения сайта (Смешенный график работы);Bell Integrator;Поддержка, Средний (Middle) • GraphQL • SOAP • Kubernetes • Docker • PostgreSQL • MySQL • SQL • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101933;31 марта
Android Software Engineer (Low Level);НПЦ «ЭЛВИС»;Приложения, Средний (Middle) • Linux • C • C++ • Разработка под Android • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101070;18 марта
Тестировщик/QA Инженер;Астра Группа компаний;Тестирование, Средний (Middle) • Администрирование Linux • Ручное тестирование • Тестирование ПО • VirtualBox • Jira • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000077423;16 марта
Инженер по сопровождению;Сбер;Поддержка • Администрирование Linux • Docker • Bash • Grafana • Jenkins • SQL • Нижний Новгород • Полный рабочий день;https://career.habr.com/vacancies/1000097789;4 апреля
DevOps engineer;Sape;Администрирование, Средний (Middle) • Git • PostgreSQL • Nginx • Linux • Ansible • Iptables • CI/CD • Docker • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000100323;9 марта
Системный администратор;НЕОСОФТ;Администрирование, Средний (Middle) • SQL • MySQL • Linux • Администрирование Linux • Bash • Ubuntu • Zabbix • Самара • Полный рабочий день;https://career.habr.com/vacancies/1000100799;17 марта
Программист (C, C++ /PHP);Inoventica Services;Разработка ПО, Средний (Middle) • C++ • Разработка программного обеспечения • Многопоточность • Оптимизация кода • PHP • MySQL • PostgreSQL • Linux • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000102004;1 апреля
QA Engineer (Manual) / Ведущий Тестировщик (Банковский проект);Bell Integrator;Тестирование, Средний (Middle) • SQL • API Интерфейсы • Web • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000095198;30 марта
Infrastructure/DevOps engineers, Systems engineers, Systems administrators;Sardina Systems;Администрирование, Средний (Middle) • Linux • Bash • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000096985;15 марта
Системный Администратор Linux;Studyworld;Администрирование, Старший (Senior) • Linux • Bash • PostgreSQL • Nginx • Базы данных • Docker • Санкт-Петербург • Полный рабочий день;https://career.habr.com/vacancies/1000101747;1 апреля
Системный аналитик / Аналитик по качеству данных;Сбер;Аналитика, Старший (Senior) • Системная аналитика • Управление требованиями к ПО • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000099387;30 марта
Tech Lead (CTO);Сбер;Менеджмент, Ведущий (Lead) • Технический директор • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000099401;30 марта
Инженер по сопровождению;Сбер;Поддержка • Linux • Kubernetes • Docker • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000102149;4 апреля
Системный аналитик;Сбер;Аналитика • ООП • Java • PostgreSQL • MySQL • PHP • BPMN • UML • Системный анализ • Анализ требований • Управление требованиями к ПО • Системная аналитика • Оренбург • Самара • Тольятти • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000083302;4 апреля
C++ разработчик (сервис Поиска);2GIS;Разработка ПО, Средний (Middle) • C++ • Алгоритмы и структуры данных • Математическая статистика • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000095241;2 апреля
QA Automation Engineer / Автотестировщик (C#);Bell Integrator;Тестирование, Средний (Middle) • C# • Selenium • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000100930;30 марта
DevOps Engineer;meyvn;Администрирование, Средний (Middle) • AWS • Kubernetes • Высоконагруженные системы • Terraform • Ansible • Circle CI • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000073256;20 марта
Go (golang) Backend Developer;Evrone.com;Бэкенд, Средний (Middle) • Разработка программного обеспечения • Golang • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000079304;31 марта
Java Developer (Удаленно);РБК;Бэкенд, Старший (Senior) • Java Spring Framework • Spring Boot • Java • Apache Hadoop • Apache Spark • Apache Kafka • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101317;30 марта
DevOps;ГК «ФСК»;Администрирование • Docker • Kubernetes • Можно удаленно;https://career.habr.com/vacancies/1000088529;17 марта
QA Team Lead _Руководитель команды тестирования (AUTO ML платформа);Bell Integrator;Менеджмент, Ведущий (Lead) • Функциональное тестирование • Автоматизация тестирования • Тестирование ПО • Ручное тестирование • Управление людьми • Saas • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000097772;4 апреля
Руководитель проектов/Project Manager Data Science;Сбер;Менеджмент, Ведущий (Lead) • Анализ данных • Машинное обучение • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000099395;30 марта
Devops инженер (MTS Smart Click);МТС;Администрирование, Старший (Senior) • Bash • SQL • Docker • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101467;31 марта
Программист 1С;Контур;Разработка ПО, Средний (Middle) • Разработка под 1С • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000069298;28 марта
Product-owner/Владелец продукта (Маркетплейс);Сбер;Разработка ПО, Старший (Senior) • Управление продуктами • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000099385;30 марта
Linux system engineer/Cloud engineer;Астра Группа компаний;Администрирование, Средний (Middle) • Администрирование Linux • Active directory • Конфигурационное управление • LDAP • Puppet • Ansible • CI/CD • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000077419;14 марта
PHP Teamlead (Bitrix);AGIMA;Бэкенд, Ведущий (Lead) • 1С-Битрикс • ООП • PHP • MySQL • Git • SOAP • REST • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101984;31 марта
Senior PHP-разработчик;Vsemayki;Бэкенд, Старший (Senior) • PHP • MySQL • PostgreSQL • Laravel • Yii framework • Москва • Санкт-Петербург • Новосибирск • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000090062;10 марта
UX/UI дизайнер мобильных и веб-приложений;Очень Интересно;Дизайн, Средний (Middle) • Английский язык • Sketch • Figma Design • UI/UX дизайн • Adobe Photoshop • Adobe Illustrator • Екатеринбург • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101852;30 марта
Инженер-тестировщик (QA Engineer);TWIN;Тестирование, Средний (Middle) • Тестирование API • Ручное тестирование • Функциональное тестирование • Postman • Selenium • Автоматизация тестирования • Баг-трекинг • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000087357;14 марта
QA инженер ;Сбер;Тестирование • Performance • C++ • Apache JMeter • HP LoadRunner • Нагрузочное тестирование • Санкт-Петербург;https://career.habr.com/vacancies/1000099509;31 марта
Инженер по сопровождению ПО (Software Engineer);Сбер;Поддержка, Средний (Middle) • Linux • SQL • Базы данных • Высоконагруженные системы • Санкт-Петербург • Полный рабочий день;https://career.habr.com/vacancies/1000100776;4 апреля
Golang Developer;NUTSon;Бэкенд, Ведущий (Lead) • Golang • MongoDB • Redis • Docker • Kubernetes • RabbitMQ • PostgreSQL • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000099763;25 марта
Java-разработчик;Сбер;Бэкенд, Старший (Senior) • Java • Java Spring Framework • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000099394;30 марта
Perl/Lua разработчик;IPONWEB;Бэкенд, Средний (Middle) • MongoDB • Lua • Высоконагруженные системы • Perl • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000085244;10 марта
iOS разработчик в Почту;VK;Приложения, Старший (Senior) • Swift • Разработка под iOS • Objective-С • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000097599;4 апреля
Прикладной администратор/SRE;Россельхозбанк;Администрирование, Средний (Middle) • Kubernetes • Grafana • Prometheus • Москва • Казань • Новосибирск • Полный рабочий день;https://career.habr.com/vacancies/1000084765;1 апреля
DevOps инженер (Цифровые платформы образования);SberDevices;Администрирование, Старший (Senior) • Kubernetes • Linux • CI/CD • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000101938;31 марта
Системный аналитик (E-com Platform, SBI);Сбер;Аналитика, Старший (Senior) • Системная аналитика • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000099406;30 марта
Руководитель проектов Data Science/Project manager;Сбер;Менеджмент, Ведущий (Lead) • Алгоритмы и структуры данных • Управление проектами • Москва;https://career.habr.com/vacancies/1000099391;30 марта
Инженер по автоматизации Zabbix;ЛАНИТ;Администрирование • SQL • Linux • Zabbix • Москва • Полный рабочий день;https://career.habr.com/vacancies/1000094777;30 марта
Cистемный администратор Linux;VK;Администрирование, Средний (Middle) • Linux • Москва • Полный рабочий день • Можно удаленно;https://career.habr.com/vacancies/1000101026;31 марта
Middle Tableau Developer;VOLKA;Разработка ПО, Средний (Middle) • SQL • Tableau • Лимассол • Полный рабочий день;https://career.habr.com/vacancies/1000092065;30 марта
