Name;Info;Link
Инженер-верификатор;Разработка ПО, Средний (Middle) • ООП • SystemVerilog • Verilog HDL • C • UVM • SystemC;https://career.habr.com/vacancies/1000096869
DevOps / SRE;Администрирование, Средний (Middle) • DevOps • GitLab • CI/CD • Consul • Terraform • Ansible • Высоконагруженные системы • Grafana • PostgreSQL • Docker • Golang • RabbitMQ • Kubernetes • Базы данных;https://career.habr.com/vacancies/1000079107
C# Developer (Monorepo);Разработка ПО • Разработка программного обеспечения • .NET • C# • .NET Core;https://career.habr.com/vacancies/1000101763
Аналитик данных;Аналитика, Средний (Middle) • SQL • PostgreSQL • Базы данных;https://career.habr.com/vacancies/1000102153
Golang-разработчик (SmartHome/IoT);Бэкенд, Старший (Senior) • Golang • SQL • NoSQL • Linux • gRPC • HTTP • REST;https://career.habr.com/vacancies/1000094937
DevOps;Администрирование, Средний (Middle) • Kubernetes • CI/CD;https://career.habr.com/vacancies/1000083181
Старший разработчик С++;Разработка ПО, Старший (Senior) • Git • C++ • Boost • Многопоточность;https://career.habr.com/vacancies/1000100305
 Automated QA Engineer (JavaScript);Тестирование, Старший (Senior) • Тестирование ПО • Автоматизация тестирования • Контроль качества • Разработка тест-кейсов • JavaScript;https://career.habr.com/vacancies/1000101014
Golang разработчик;Бэкенд, Средний (Middle) • Golang • Git • Высоконагруженные системы;https://career.habr.com/vacancies/1000080203
Разработчик инструментов DevOps;Администрирование, Старший (Senior) • Linux • Bash • Kubernetes;https://career.habr.com/vacancies/1000101942
Инженер сопровождения инфраструктуры;Администрирование, Средний (Middle) • Linux • Bash • Kubernetes • Docker;https://career.habr.com/vacancies/1000096371
Бэкенд-разработчик в команду Авито Недвижимости;Бэкенд, Средний (Middle) • PHP • Golang;https://career.habr.com/vacancies/1000092229
DevOps инженер (Remote);Администрирование, Старший (Senior) • Kubernetes • Docker • Linux • PostgreSQL;https://career.habr.com/vacancies/1000085588
Инженер интегратор;Разработка ПО, Средний (Middle) • SIP • Asterisk;https://career.habr.com/vacancies/1000099905
Инженер по нагрузочному тестированию;Тестирование • HP LoadRunner • Нагрузочное тестирование • Apache JMeter;https://career.habr.com/vacancies/1000095773
Директор по логистике / Владелец продукта ( E-commerce);Менеджмент • Управление продуктами;https://career.habr.com/vacancies/1000099389
Java-разработчик;Бэкенд, Средний (Middle) • Java • Linux • Kotlin • MySQL • Git • Docker • Vert.x;https://career.habr.com/vacancies/1000063188
DevOps инженер;Администрирование, Средний (Middle) • Linux • Kubernetes • Ansible • Terraform • DevOps • Администрирование Linux • Виртуализация • CI/CD;https://career.habr.com/vacancies/1000101908
Middle/Senior Developer С# (AV Infrastructure);Продажи • Разработка программного обеспечения • .NET • C# • .NET Core;https://career.habr.com/vacancies/1000100836
QA Engineer (to Cyprus);Тестирование, Средний (Middle) • SQL • HTTP • Ajax • Redis • Тестирование API • Автоматизация тестирования • Тестирование мобильных приложений • Ручное тестирование • Баг-трекинг;https://career.habr.com/vacancies/1000077072
DevOps-инженер;Администрирование, Средний (Middle) • Linux • CI/CD • DevOps • Администрирование Linux;https://career.habr.com/vacancies/1000100153
DBA / Администратор баз данных (PostgreSQL);Администрирование, Старший (Senior) • PostgreSQL • MongoDB • Docker • CI/CD • ClickHouse • Kubernetes;https://career.habr.com/vacancies/1000100316
PHP Developer / PHP-разработчик (senior);Бэкенд, Старший (Senior) • PHP • MySQL • Redis • Symfony • Высоконагруженные системы;https://career.habr.com/vacancies/1000087618
Администратор-разработчик DevOps;Администрирование • CI/CD • Kubernetes • Docker;https://career.habr.com/vacancies/1000099846
Инженер по сопровождению;Поддержка, Средний (Middle) • Linux • SQL • Jenkins;https://career.habr.com/vacancies/1000099992
Reaсt /JavaScript разработчик;Фронтенд, Средний (Middle) • JavaScript • React;https://career.habr.com/vacancies/1000098530
Core-бэкенд разработчик (VK реклама);Бэкенд, Старший (Senior) • C++ • Golang • MySQL • ClickHouse • Базы данных;https://career.habr.com/vacancies/1000101762
Middle/Senior DevOps Engineer в онлайн-кинотеатр KION;Администрирование, Средний (Middle) • Kubernetes • Linux • Nginx;https://career.habr.com/vacancies/1000100890
Системный администратор 1С;Администрирование, Средний (Middle) • PostgreSQL • MySQL • Высоконагруженные системы • Системное администрирование • Администрирование Windows • Администрирование Linux • Администрирование 1С;https://career.habr.com/vacancies/1000101939
DevOps инженер;Администрирование, Средний (Middle) • Linux • MySQL • Nginx • Docker • Высоконагруженные системы • Kubernetes;https://career.habr.com/vacancies/1000090220
Senior C++ Game Developer ;Разработка ПО, Старший (Senior) • C++;https://career.habr.com/vacancies/1000074726
DevOps engineer в DataOps platform (Big Data);Администрирование, Средний (Middle) • Docker • Kubernetes • GitLab • Jenkins • Ansible • Prometheus • Grafana • CI/CD • CI/CD;https://career.habr.com/vacancies/1000098624
Инженер по сопровождению;Разработка ПО, Средний (Middle) • Red Hat Enterprise Linux • Kubernetes • Apache Kafka • PostgreSQL • Apache Spark • Zabbix;https://career.habr.com/vacancies/1000099754
С++/Go-разработчик (VK реклама);Бэкенд, Средний (Middle) • C++ • Golang • Linux • NoSQL • Tarantool • ClickHouse • MySQL;https://career.habr.com/vacancies/1000101760
Senior Golang Developer;Бэкенд, Старший (Senior) • Golang;https://career.habr.com/vacancies/1000101943
Middle/Senior DevOps Engineer в онлайн-кинотеатр KION;Администрирование, Средний (Middle) • Kubernetes • Linux • Nginx;https://career.habr.com/vacancies/1000100890
Системный администратор 1С;Администрирование, Средний (Middle) • PostgreSQL • MySQL • Высоконагруженные системы • Системное администрирование • Администрирование Windows • Администрирование Linux • Администрирование 1С;https://career.habr.com/vacancies/1000101939
DevOps инженер;Администрирование, Средний (Middle) • Linux • MySQL • Nginx • Docker • Высоконагруженные системы • Kubernetes;https://career.habr.com/vacancies/1000090220
Senior C++ Game Developer ;Разработка ПО, Старший (Senior) • C++;https://career.habr.com/vacancies/1000074726
DevOps engineer в DataOps platform (Big Data);Администрирование, Средний (Middle) • Docker • Kubernetes • GitLab • Jenkins • Ansible • Prometheus • Grafana • CI/CD • CI/CD;https://career.habr.com/vacancies/1000098624
Инженер по сопровождению;Поддержка • Администрирование Linux • Docker • Bash • Grafana • Jenkins • SQL;https://career.habr.com/vacancies/1000097789
DevOps engineer;Администрирование, Средний (Middle) • Git • PostgreSQL • Nginx • Linux • Ansible • Iptables • CI/CD • Docker;https://career.habr.com/vacancies/1000100323
Системный администратор;Администрирование, Средний (Middle) • SQL • MySQL • Linux • Администрирование Linux • Bash • Ubuntu • Zabbix;https://career.habr.com/vacancies/1000100799
Тестировщик/QA Инженер;Тестирование, Средний (Middle) • Администрирование Linux • Ручное тестирование • Тестирование ПО • VirtualBox • Jira;https://career.habr.com/vacancies/1000077423
Инженер сопровождения сайта (Смешенный график работы);Поддержка, Средний (Middle) • GraphQL • SOAP • Kubernetes • Docker • PostgreSQL • MySQL • SQL;https://career.habr.com/vacancies/1000101933
Android Software Engineer (Low Level);Приложения, Средний (Middle) • Linux • C • C++ • Разработка под Android;https://career.habr.com/vacancies/1000101070
Infrastructure/DevOps engineers, Systems engineers, Systems administrators;Администрирование, Средний (Middle) • Linux • Bash;https://career.habr.com/vacancies/1000096985
Системный Администратор Linux;Администрирование, Старший (Senior) • Linux • Bash • PostgreSQL • Nginx • Базы данных • Docker;https://career.habr.com/vacancies/1000101747
Программист (C, C++ /PHP);Разработка ПО, Средний (Middle) • C++ • Разработка программного обеспечения • Многопоточность • Оптимизация кода • PHP • MySQL • PostgreSQL • Linux;https://career.habr.com/vacancies/1000102004
QA Engineer (Manual) / Ведущий Тестировщик (Банковский проект);Тестирование, Средний (Middle) • SQL • API Интерфейсы • Web;https://career.habr.com/vacancies/1000095198
Tech Lead (CTO);Менеджмент, Ведущий (Lead) • Технический директор;https://career.habr.com/vacancies/1000099401
Инженер по сопровождению;Поддержка • Linux • Kubernetes • Docker;https://career.habr.com/vacancies/1000102149
Go (golang) Backend Developer;Бэкенд, Средний (Middle) • Разработка программного обеспечения • Golang;https://career.habr.com/vacancies/1000079304
Системный аналитик / Аналитик по качеству данных;Аналитика, Старший (Senior) • Системная аналитика • Управление требованиями к ПО;https://career.habr.com/vacancies/1000099387
C++ разработчик (сервис Поиска);Разработка ПО, Средний (Middle) • C++ • Алгоритмы и структуры данных • Математическая статистика;https://career.habr.com/vacancies/1000095241
DevOps Engineer;Администрирование, Средний (Middle) • AWS • Kubernetes • Высоконагруженные системы • Terraform • Ansible • Circle CI;https://career.habr.com/vacancies/1000073256
QA Automation Engineer / Автотестировщик (C#);Тестирование, Средний (Middle) • C# • Selenium;https://career.habr.com/vacancies/1000100930
Системный аналитик;Аналитика • ООП • Java • PostgreSQL • MySQL • PHP • BPMN • UML • Системный анализ • Анализ требований • Управление требованиями к ПО • Системная аналитика;https://career.habr.com/vacancies/1000083302
Руководитель проектов/Project Manager Data Science;Менеджмент, Ведущий (Lead) • Анализ данных • Машинное обучение;https://career.habr.com/vacancies/1000099395
Product-owner/Владелец продукта (Маркетплейс);Разработка ПО, Старший (Senior) • Управление продуктами;https://career.habr.com/vacancies/1000099385
DevOps;Администрирование • Docker • Kubernetes;https://career.habr.com/vacancies/1000088529
Программист 1С;Разработка ПО, Средний (Middle) • Разработка под 1С;https://career.habr.com/vacancies/1000069298
Devops инженер (MTS Smart Click);Администрирование, Старший (Senior) • Bash • SQL • Docker;https://career.habr.com/vacancies/1000101467
QA Team Lead _Руководитель команды тестирования (AUTO ML платформа);Менеджмент, Ведущий (Lead) • Функциональное тестирование • Автоматизация тестирования • Тестирование ПО • Ручное тестирование • Управление людьми • Saas;https://career.habr.com/vacancies/1000097772
Java Developer (Удаленно);Бэкенд, Старший (Senior) • Java Spring Framework • Spring Boot • Java • Apache Hadoop • Apache Spark • Apache Kafka;https://career.habr.com/vacancies/1000101317
PHP Teamlead (Bitrix);Бэкенд, Ведущий (Lead) • 1С-Битрикс • ООП • PHP • MySQL • Git • SOAP • REST;https://career.habr.com/vacancies/1000101984
Linux system engineer/Cloud engineer;Администрирование, Средний (Middle) • Администрирование Linux • Active directory • Конфигурационное управление • LDAP • Puppet • Ansible • CI/CD;https://career.habr.com/vacancies/1000077419
Senior PHP-разработчик;Бэкенд, Старший (Senior) • PHP • MySQL • PostgreSQL • Laravel • Yii framework;https://career.habr.com/vacancies/1000090062
UX/UI дизайнер мобильных и веб-приложений;Дизайн, Средний (Middle) • Английский язык • Sketch • Figma Design • UI/UX дизайн • Adobe Photoshop • Adobe Illustrator;https://career.habr.com/vacancies/1000101852
Инженер-тестировщик (QA Engineer);Тестирование, Средний (Middle) • Тестирование API • Ручное тестирование • Функциональное тестирование • Postman • Selenium • Автоматизация тестирования • Баг-трекинг;https://career.habr.com/vacancies/1000087357
Руководитель проектов Data Science/Project manager;Менеджмент, Ведущий (Lead) • Алгоритмы и структуры данных • Управление проектами;https://career.habr.com/vacancies/1000099391
Java-разработчик;Бэкенд, Старший (Senior) • Java • Java Spring Framework;https://career.habr.com/vacancies/1000099394
iOS разработчик в Почту;Приложения, Старший (Senior) • Swift • Разработка под iOS • Objective-С;https://career.habr.com/vacancies/1000097599
Инженер по сопровождению ПО (Software Engineer);Поддержка, Средний (Middle) • Linux • SQL • Базы данных • Высоконагруженные системы;https://career.habr.com/vacancies/1000100776
Golang Developer;Бэкенд, Ведущий (Lead) • Golang • MongoDB • Redis • Docker • Kubernetes • RabbitMQ • PostgreSQL;https://career.habr.com/vacancies/1000099763
Perl/Lua разработчик;Бэкенд, Средний (Middle) • MongoDB • Lua • Высоконагруженные системы • Perl;https://career.habr.com/vacancies/1000085244
QA инженер ;Тестирование • Performance • C++ • Apache JMeter • HP LoadRunner • Нагрузочное тестирование;https://career.habr.com/vacancies/1000099509
DevOps инженер (Цифровые платформы образования);Администрирование, Старший (Senior) • Kubernetes • Linux • CI/CD;https://career.habr.com/vacancies/1000101938
Прикладной администратор/SRE;Администрирование, Средний (Middle) • Kubernetes • Grafana • Prometheus;https://career.habr.com/vacancies/1000084765
Системный аналитик (E-com Platform, SBI);Аналитика, Старший (Senior) • Системная аналитика;https://career.habr.com/vacancies/1000099406
Инженер по автоматизации Zabbix;Администрирование • SQL • Linux • Zabbix;https://career.habr.com/vacancies/1000094777
Cистемный администратор Linux;Администрирование, Средний (Middle) • Linux;https://career.habr.com/vacancies/1000101026
Fullstack Engineer;Разработка ПО, Старший (Senior) • PHP • Symfony • Yii framework • PostgreSQL • Vue.js • React • Golang;https://career.habr.com/vacancies/1000080421
Middle Tableau Developer;Разработка ПО, Средний (Middle) • SQL • Tableau;https://career.habr.com/vacancies/1000092065
Senior Frontend Developer;Фронтенд, Старший (Senior) • JavaScript • TypeScript • React • SCSS • Stylus • Pug • Webpack • Gulp • Git • HTML • CSS;https://career.habr.com/vacancies/1000074709
Backend-разработчик в Evrone (Ruby);Бэкенд, Средний (Middle) • Ruby on Rails • Ruby • PostgreSQL • RSpec • Docker • Git;https://career.habr.com/vacancies/1000079892
DevOps / Linux администратор;Администрирование, Средний (Middle) • Высоконагруженные системы • Nginx • Docker • Kubernetes • PostgreSQL • Elasticsearch • GitLab • Администрирование Linux • DevOps • CI/CD • Zabbix;https://career.habr.com/vacancies/1000068523
Linux system engineer / Virtualization engineer;Администрирование, Средний (Middle) • Администрирование Linux • Системы виртуализации • VMware • Виртуализация • Openstack • Ansible • Zabbix;https://career.habr.com/vacancies/1000077421
DevOps Engineer;Администрирование, Средний (Middle) • Linux • Zabbix • DevOps • Ansible • CI/CD;https://career.habr.com/vacancies/1000097814
Frontend-разработчик в Evrone (React) ;Фронтенд, Средний (Middle) • Веб-разработка • React • Redux • JavaScript • TypeScript • GraphQL • Next.js;https://career.habr.com/vacancies/1000074356
Архитектор;Разработка ПО, Ведущий (Lead) • Java • Oracle • Oracle PL/SQL;https://career.habr.com/vacancies/1000092695
Системный администратор/сетевой инженер (интеграция);Администрирование, Средний (Middle) • Linux • Docker • VirtualBox • Vagrant • Ansible • Виртуализация • Администрирование Linux • DevOps;https://career.habr.com/vacancies/1000099800
Инженер данных / Data engineer (удаленно);Бэкенд, Средний (Middle) • Scala • Apache Spark • Apache Kafka • Apache Airflow • Apache Hadoop • Linux;https://career.habr.com/vacancies/1000091830
Инженер данных / DE (удаленно);Разработка ПО, Средний (Middle) • SQL • PostgreSQL • Apache Airflow • Apache Spark • Scala • CI/CD • Apache Kafka • Apache Flink • Apache Hadoop • Linux;https://career.habr.com/vacancies/1000091831
Backend (Java) разработчик (команда Application Security);Бэкенд, Средний (Middle) • Java Spring Framework • Java • Spring Boot;https://career.habr.com/vacancies/1000085921
Lead backend Node.js;Бэкенд, Средний (Middle) • Node.js • CI/CD • Docker • Kubernetes;https://career.habr.com/vacancies/1000093892
Product Owner;Менеджмент, Старший (Senior) • Business intelligence • Системная аналитика • Разработка интерфейсов • SQL • Базы данных;https://career.habr.com/vacancies/1000055485
DevOps инженер (МТС Вторая память);Администрирование, Средний (Middle) • Docker • Jenkins • Ansible • Kubernetes • Zabbix • Prometheus • Grafana • CI/CD;https://career.habr.com/vacancies/1000100968
Тестировщик ПО/Инженер по тестированию/QA Engineer (Middle/Senior);Тестирование, Средний (Middle) • Тестирование ПО • Ручное тестирование • Функциональное тестирование • Разработка тест-кейсов • Регрессионное тестирование;https://career.habr.com/vacancies/1000100984
GoLang Middle Developer;Бэкенд, Средний (Middle) • Golang • PostgreSQL • Linux • Паттерны проектирования;https://career.habr.com/vacancies/1000088702
SRE инженер (CXhub);Администрирование, Старший (Senior) • Linux • Docker • Golang • Nginx;https://career.habr.com/vacancies/1000097526
DevOps;Администрирование, Старший (Senior) • Kubernetes • Linux • CI/CD;https://career.habr.com/vacancies/1000101314
Инженер по тестированию;Тестирование • Ручное тестирование;https://career.habr.com/vacancies/1000101028
Developer C (группа разработки инфраструктуры, команда разработки KasperskyOS);Разработка ПО • C;https://career.habr.com/vacancies/1000099323
Системный аналитик (EdTech);Аналитика, Средний (Middle) • Системный анализ • Анализ требований;https://career.habr.com/vacancies/1000102039
Инженер сопровождения Hadoop;Администрирование, Младший (Junior) • Linux;https://career.habr.com/vacancies/1000089741
Project Manager (английский язык от В1);Менеджмент, Средний (Middle) • Управление проектами;https://career.habr.com/vacancies/1000100255
L2 Support Engineer (full-time, remote, daily shift);Администрирование, Средний (Middle) • Администрирование Linux • Системное администрирование • Администрирование серверов • KVM • Docker • Ansible • Nginx • MySQL • Git • Bash;https://career.habr.com/vacancies/1000102150
Linux инженер (R&D);Поддержка, Средний (Middle) • LDAP • Администрирование Linux • DNS • Prometheus • Zabbix • PostgreSQL;https://career.habr.com/vacancies/1000100960
Delivery manager;Менеджмент, Средний (Middle) • Тестирование ПО • Управление проектами • Ведение переговоров • Поддержка клиентов • Управление разработкой;https://career.habr.com/vacancies/1000099938
